id,title_existing,original_title,release_date,year,vote_average_existing,vote_count_existing,popularity,overview_existing,genres,director,poster_path_existing,backdrop_path_existing,runtime,status,production_companies,title_tmdb,overview_tmdb,poster_path_tmdb,backdrop_path_tmdb,vote_average_tmdb,vote_count_tmdb,title,overview,poster_path,backdrop_path,vote_average,vote_count,certification
1015136,,Ayah,2022-08-21,2022,,,0.3165,,['Drama'],Putri Ayudya,,,0,Released,"Aenigma Pictures, Mondiblanc Film Workshop",,,,,,,Ayah,,https://image.tmdb.org/t/p/w500/zOxr5MJxBwyjG17YxeezFAWV1lD.jpg,,0.0,0.0,
1092454,,Heirlooms,2022-11-28,2022,,,0.2506,,['Kengerian'],Devina Sofiyanti,,,17,Released,Qun Films,,,,,,,Heirlooms,,https://image.tmdb.org/t/p/w500/v8ZfwOfuUP3hVJRf3e42L2nP5md.jpg,,4.0,1.0,
1040100,,Soulmate is a Strange Concept,2022-12-31,2022,,,0.4265,,['Percintaan'],Anggita Puri,,,3,Released,Serangkai Films,,,,,,,Soulmate is a Strange Concept,,https://image.tmdb.org/t/p/w500/2ObQO1bSpaTNGIAQlo1U6nVzXs4.jpg,,0.0,0.0,
1014588,,Curriculum Vitae,2022-08-25,2022,,,0.398,,"['Drama, Keluarga']",Imam Ghitrif Y.,,,12,Released,Mondiblanc Film Workshop,,,,,,,Curriculum Vitae,,https://image.tmdb.org/t/p/w500/pc7FuT3TUffZgPYj5tM5GvFuzzv.jpg,https://image.tmdb.org/t/p/original/2p1hJtBAZMYMS0LFVTenr3SZ784.jpg,10.0,2.0,
779892,,Kamu Terlalu Banyak Bercanda,2022-03-22,2022,,,0.2025,,"['Drama, Keluarga']",Angga Dwimas Sasongko,,,0,Released,Visinema Pictures,,,,,,,Kamu Terlalu Banyak Bercanda,,,,0.0,0.0,
990854,,Laki-laki dan Burung-burungnya,2022-06-19,2022,,,0.1727,,['Drama'],Andrew Kose,,,14,Released,Pasar Malam Film,,,,,,,Laki-laki dan Burung-burungnya,,,,0.0,0.0,
1067982,,Stroke,2022-11-28,2022,,,0.2483,,"['Drama, Keluarga']",Bernardus Raka,,,0,Released,People Film,,,,,,,Stroke,,https://image.tmdb.org/t/p/w500/xaa2abAP4V0NQNOLxMImIt15vCp.jpg,,0.0,0.0,
718509,,"Cinta Pertama, Kedua & Ketiga",2022-01-06,2022,,,0.3954,,['Drama'],Gina S. Noer,,,111,Released,"Starvision Plus, Wahana Kreator",,,,,,,"Cinta Pertama, Kedua & Ketiga",,https://image.tmdb.org/t/p/w500/jCZa5iMOMOXkLZX8pzfQkcPPYmD.jpg,https://image.tmdb.org/t/p/original/h0qX98ejCiobAE3WsV13A9NCgGq.jpg,7.0,3.0,17+
1058910,,Harmoni Cinta Bhinn Dan Eka,2022-12-22,2022,,,0.467,,['Drama'],Endy Nomansyah,,,88,Released,Prabu Pictures,,,,,,,Harmoni Cinta Bhinn Dan Eka,,https://image.tmdb.org/t/p/w500/5y6MEyqs2oTjZDLk4AqawvbnFp7.jpg,,0.0,0.0,13+
811711,,12 Cerita Glen Anggara,2022-08-18,2022,,,0.2986,,"['Drama, Percintaan']",Fajar Bustomi,,,117,Released,"Falcon Pictures, Starvision Plus",,,,,,,12 Cerita Glen Anggara,,https://image.tmdb.org/t/p/w500/3PnGo4QM3Bvx3YmrdN6NwshVZ6j.jpg,https://image.tmdb.org/t/p/original/nx5IHNPqhPGTmcVdKTDRAYXdqMM.jpg,4.0,4.0,13+
1026394,,"Terikat, Tak Senyawa",2022-10-28,2022,,,0.2746,,['Drama'],Ryandira Bagus Rahardjo,,,17,Released,,,,,,,,"Terikat, Tak Senyawa",,https://image.tmdb.org/t/p/w500/l1Dmu71JgtAvGIN0AqGe9rrdJFJ.jpg,,0.0,0.0,
668649,,Molulo 2: Jodohku yang Mana?,2022-09-01,2022,,,0.4349,,"['Drama, Komedi, Percintaan']",Irham Acho Bahtiar,,,116,Released,,,,,,,,Molulo 2: Jodohku yang Mana?,,https://image.tmdb.org/t/p/w500/4OUtO5Aa9FZFvlhq24xWOrMjzf2.jpg,https://image.tmdb.org/t/p/original/2QynhAscsgmWYMBhg2VbBKGUJaS.jpg,0.0,0.0,13+
1006456,,The Table Of Death,2022-03-27,2022,,,0.2546,,['Cerita Seru'],Banyu Bening,,,35,Released,Huma Ark,,,,,,,The Table Of Death,,https://image.tmdb.org/t/p/w500/3HtcjeOrO7Tcpa3Y2aFBS464qUb.jpg,https://image.tmdb.org/t/p/original/aU7DXu9bHV2ClABRCsTxE7dlnG8.jpg,9.0,1.0,
1056138,,Strangers with Memories,2022-11-30,2022,,,0.3052,,['Drama'],Fajar Nugros,,,30,Released,IDN Pictures,,,,,,,Strangers with Memories,,https://image.tmdb.org/t/p/w500/7u7O9VTacI80TnUROo9xaPHcuM3.jpg,https://image.tmdb.org/t/p/original/9Le1cKSf0jibRWDlowP3TztUn8i.jpg,0.0,0.0,
1052586,,Ada Apa Dengan Tarianku,2022-09-26,2022,,,0.197,,['Drama'],Wijaya Sanuaji,,,93,Released,"Screening Entertainment, Dipinang Production",,,,,,,Ada Apa Dengan Tarianku,,https://image.tmdb.org/t/p/w500/rw5BEIaevSuH7XxsOEeVhmMjx2W.jpg,,0.0,0.0,13+
1051026,,Marsiti & Sapi-Sapi,2022-11-27,2022,,,0.3837,,['Drama'],Wisnu Surya Pratama,,,19,Released,"Vision+, Palari Films",,,,,,,Marsiti & Sapi-Sapi,,https://image.tmdb.org/t/p/w500/gyhIXOhrnv5KtpcsEFsaV2TIVtr.jpg,,0.0,0.0,
1105711,,Santet!,2022-09-06,2022,,,0.3269,,"['Komedi, Drama']",Vandy Woo,,,5,Released,,,,,,,,Santet!,,https://image.tmdb.org/t/p/w500/pbzSP0WUuShkUeA6AHONw0bSI0C.jpg,,0.0,0.0,17+
1448364,,Sampai Memutih Rambutku,2022-04-01,2022,,,0.2285,,"['Drama, Keluarga']",Raymond Skie,,,35,Released,Cahaya Bagi Negeri,,,,,,,Sampai Memutih Rambutku,,https://image.tmdb.org/t/p/w500/4id39PnbWXASRtlAVhOXkViqHQN.jpg,,0.0,0.0,13+
1026384,,Di Sela Garis yang Tak Tertulis,2022-09-19,2022,,,0.1772,,"['Drama, Fantasi, Percintaan']",M. Alam Alghifari,,,12,Released,,,,,,,,Di Sela Garis yang Tak Tertulis,,https://image.tmdb.org/t/p/w500/qdUGfsrSK978AEMdPZ8AjT0Mfb5.jpg,,0.0,0.0,
1098829,,Dua Bulan Berakhir Di Penjara,2022-04-17,2022,,,0.2853,,"['Drama, Kejahatan']",Leonard Louis Paais,,,6,Released,"Taman Rama Jimbaran Community, ANGKAS Production",,,,,,,Dua Bulan Berakhir Di Penjara,"Hartono, seorang kepala Desa yang baru saja di lantik sekitar bulan lalu, mengalami perubahan dalam masa pemimpinannya. Halimah, sosok istri yang dikenal ramah, menjadi sebagai pemberi masukan dan nasehat untuk suaminya, Hartono.",https://image.tmdb.org/t/p/w500/wIW6lxn0I77QjUmLoUOwrMXPyLN.jpg,,0.0,0.0,SU
1299640,,REWIND INDONESIA 2022,2022-12-30,2022,,,0.1736,,"['Musik, Drama']",Chandra Liow,,,15,Released,,,,,,,,REWIND INDONESIA 2022,"Rewind indonesia, sebuah perayaan kreatifitas generasi muda yang merangkum berbagai macam fenomena dan trend satu tahun terakhir dan disajikan dalam sebuah video yang berisi Kompilasi peristiwa populer di Indonesia baik di dalam maupun luar negeri yang dihadirkan dari kolaborasi para konten kreator  & figure lintas platform tanah air.",https://image.tmdb.org/t/p/w500/wy1le9bnwLJIaU3wD1Kq4UUkUig.jpg,https://image.tmdb.org/t/p/original/rQcuUzSIEvXdoMbnoMuBZ1In4Rj.jpg,7.5,1.0,
1106794,,Notes from Gog Magog,2022-12-31,2022,,,0.1835,,[],Riar Rizaldi,,,19,Released,,,,,,,,Notes from Gog Magog,,https://image.tmdb.org/t/p/w500/6L87HMR2nBYueoTsgDKAslX8DMA.jpg,,5.0,2.0,
952479,,Ternyata Ini Sebabnya,2022-02-04,2022,,,0.165,,"['Komedi, Dokumenter']",Pandji Pragiwaksono,,,127,Released,Comika,,,,,,,Ternyata Ini Sebabnya,,https://image.tmdb.org/t/p/w500/mci6nEQ32IC5eVTHRBYsyyV4EAM.jpg,https://image.tmdb.org/t/p/original/h9V288JNRTqEAPqx8aYIspTQb7j.jpg,0.0,0.0,
956896,,Her Soul,2022-04-01,2022,,,0.2783,,['Dokumenter'],Ismail Basbeth,,,81,Released,Bosan Berisik Lab,,,,,,,Her Soul,,https://image.tmdb.org/t/p/w500/lbKDTvcG8UXB7lH0q3QfZ6WcNPO.jpg,https://image.tmdb.org/t/p/original/blngi4vp0rUqKw8wpPPBxvvKHTG.jpg,0.0,0.0,
1033920,,The Boy Over Flowers,2022-06-17,2022,,,0.2159,,['Drama'],Gin Teguh,,,17,Released,Elio Studios,,,,,,,The Boy Over Flowers,,https://image.tmdb.org/t/p/w500/Yvhmsiqnw5g3grVYBMnJoCJltG.jpg,https://image.tmdb.org/t/p/original/rATOmUQhEVSShSO8hQnBoiyIioV.jpg,10.0,1.0,
894017,,Perjalanan Pertama,2022-07-14,2022,,,0.2042,,['Drama'],Arief Malinmudo,,,110,Released,"Mahakarya Pictures, D'Ayu Pictures",,,,,,,Perjalanan Pertama,,https://image.tmdb.org/t/p/w500/kxbAyFdGT1zAasYKSIGjCr7cEeT.jpg,,2.0,1.0,
1014584,,Fasad,2022-08-25,2022,,,0.1317,,"['Percintaan, Drama, Cerita Seru']",Dessy Okt,,,14,Released,Mondiblanc Film Workshop,,,,,,,Fasad,,https://image.tmdb.org/t/p/w500/pl0XM9e1Jy4YOK58MpbADe53FCR.jpg,https://image.tmdb.org/t/p/original/kf9i1cF4r80ld0A0gbQi8NO71S8.jpg,10.0,2.0,
1094863,,Di Balik Malam,2022-10-03,2022,,,0.2142,,['Komedi'],Winner Wijaya,,,5,Released,Hore Besok Libur!,,,,,,,Di Balik Malam,,https://image.tmdb.org/t/p/w500/oVbssQV1aGS6jOCdPbA5FqehKyP.jpg,,0.0,0.0,SU
1189169,,Mahkota Yang Terbang Bersama Angin,2022-11-28,2022,,,0.1767,,"['Keluarga, Drama']",Dian Tamara,,,12,Released,,,,,,,,Mahkota Yang Terbang Bersama Angin,,https://image.tmdb.org/t/p/w500/4CsHgm2YMrEkj6RDNQauRbUDpBy.jpg,,0.0,0.0,
1052591,,Bintang Tak Tersentuh,2022-09-28,2022,,,0.1403,,['Drama'],Wijaya Sanuaji,,,82,Released,"Screening Entertainment, Dipinang Production",,,,,,,Bintang Tak Tersentuh,,https://image.tmdb.org/t/p/w500/3hj2kahDFinvxWn5NPZi87H1TkE.jpg,,0.0,0.0,17+
1168030,,Rumi,2022-02-22,2022,,,0.3327,,['Drama'],Darwin Mahesa,,,30,Released,Kremov Pictures,,,,,,,Rumi,,https://image.tmdb.org/t/p/w500/oHPnjkeYm4e5M0R6ejwoJg0jExc.jpg,,0.0,0.0,
1024396,,Denyut,2022-11-18,2022,,,0.1479,,[],Ragiel Miftach,,,16,Released,"Mahaniscala, JMX Production",,,,,,,Denyut,,https://image.tmdb.org/t/p/w500/hVlO1SZWCSofj4vA5syaI99It51.jpg,,0.0,0.0,13+
1027166,,Anoksia,2022-11-18,2022,,,0.1692,,"['Drama, Cerita Seru']",Indra Gunawan,,,83,Released,KlikFilm Studios,,,,,,,Anoksia,,https://image.tmdb.org/t/p/w500/qrJB6hPdTSMgcH2c1urU0w3Yaxt.jpg,,5.0,2.0,17+
946698,,Happy Anniversary,2022-03-10,2022,,,0.1699,,"['Drama, Percintaan']",Annisa Meutia,,,12,Released,,,,,,,,Happy Anniversary,,https://image.tmdb.org/t/p/w500/5h3wJWCdbmDtgv0TkrcWWltfnK0.jpg,,0.0,0.0,
996921,,Dancing Colors,2022-08-03,2022,,,0.0938,,['Drama'],M. Reza Fahriyansyah,,,15,Released,"Crazyone!!! Films, Yayasan Hivos",,,,,,,Dancing Colors,,https://image.tmdb.org/t/p/w500/dOeywLa0lHntMbHMkHPcXK1jE64.jpg,https://image.tmdb.org/t/p/original/tDBMXQlJecfeWluf6BwE32ifQJQ.jpg,0.0,0.0,
1014551,,Mithera,2022-08-25,2022,,,0.2147,,"['Drama, Cerita Seru']",Adinegoro Natsir,,,13,Released,Mondiblanc Film Workshop,,,,,,,Mithera,,https://image.tmdb.org/t/p/w500/9E5kVlyF5UqMLJguowxAoeKQ0k4.jpg,https://image.tmdb.org/t/p/original/hxYpiz5IpmwLd1wRpTgIexvvC5T.jpg,10.0,2.0,
1052581,,Ombak,2022-08-19,2022,,,0.1078,,['Drama'],Aby Azy TR,,,0,Released,Area Cinema,,,,,,,Ombak,,https://image.tmdb.org/t/p/w500/7UjAlMQE8381AFRCUfWSPB5rs9T.jpg,,0.0,0.0,13+
1047114,,Uti Deng Keke,2022-11-17,2022,,,0.2798,,['Drama'],Linur,,,92,Released,Gema Production,,,,,,,Uti Deng Keke,,https://image.tmdb.org/t/p/w500/bphxyJlp9Up1C5ffPlbXisNb6rg.jpg,https://image.tmdb.org/t/p/original/zN4sWSRkjVpLaJq8i1AiNeQF9MS.jpg,0.0,0.0,SU
943747,,Iblis Dalam Kandungan,2022-03-10,2022,,,0.1783,,['Kengerian'],Adhe Dharmastriya,,,86,Released,DHF Entertainment,,,,,,,Iblis Dalam Kandungan,,https://image.tmdb.org/t/p/w500/wkl9DmbVbAzGEnKKEIiDAFoRqMV.jpg,https://image.tmdb.org/t/p/original/s0SmL2LfWi1XhavFWqWwKKvlFFQ.jpg,4.0,2.0,17+
942908,,The Guest,2022-01-29,2022,,,0.1024,,"['Drama, Keluarga, Cerita Seru, Komedi']",Jeshua Hamasya Christian Maloring,,,10,Released,Senada Films,,,,,,,The Guest,"Yogi, seorang karyawan yang hidup sendirian di rumahnya. Suatu saat, seorang anak yang tidak dikenal masuk ke dalam rumahnya dan mengubah hidupnya.",https://image.tmdb.org/t/p/w500/ghVry1XoS5KCTEkv92EWgWbv9Sk.jpg,https://image.tmdb.org/t/p/original/9iyueItksS9oDnF2CqqfRKWghBJ.jpg,0.0,0.0,
1341807,,Soto Ayam,2022-12-02,2022,,,0.0972,,['Drama'],Imam Syafi'i,,,10,Released,,,,,,,,Soto Ayam,,https://image.tmdb.org/t/p/w500/k03hKh8P1hA8toTmpn0rPzq2AZM.jpg,,0.0,0.0,
1217715,,Kisah Seram untuk Diceritakan,2022-08-31,2022,,,0.1002,,['Misteri'],Riza Pahlevi,,,10,Released,"HRV Production, Relive Pictures",,,,,,,Kisah Seram untuk Diceritakan,"Leli (25 tahun), sedang mempersiapkan film panjang perdananya sebagai seorang penulis naskah. Leli diundang ke salah satu podcast misteri untuk mempromosikan film dan prosesnya menjadi seorang  penulis naskah. Film panjang perdananya ditulis sesuai dengan pengalaman mistis yang ia alami selama ini. Sejak kecil, Leli sudah harus menghadapi rasa takutnya ketika diganggu berbagai makhluk ghaib dan  menuangkan kegelisahannya ke buku harian miliknya. Hingga suatu hari, Leli bertekad merubah rasa takutnya menjadi sesuatu yang lebih bermanfaat. Leli berhasil mengolah ketakutannya menjadi inspirasi untuk menulis film horor yang akhirnya mengantarkannya ke jalan kesuksesan. Namun, apakah Leli  benar-benar sudah lepas dari ketakutannya?",https://image.tmdb.org/t/p/w500/g8uFaBU0yvwk6VV1kKBBmASB8yp.jpg,https://image.tmdb.org/t/p/original/xm8IqjfuwTb3w9oXI9qjTbeu1B1.jpg,0.0,0.0,
1084759,,A Good Day for Everybody,2022-11-11,2022,,,0.0839,,[],Ramon Sloan,,,0,Released,,,,,,,,A Good Day for Everybody,A Good Day for Everybody (Hari yang Baik untuk Semua Orang),https://image.tmdb.org/t/p/w500/qWpKHpWSJTEAtw5Onjvw9RUr9IQ.jpg,https://image.tmdb.org/t/p/original/7su0BZNGWVDqhjJ0MflURUSfY7g.jpg,0.0,0.0,
990819,,Riwayat Ceti,2022-06-16,2022,,,0.1331,,['Drama'],Azalia Muchransyah,,,20,Released,Catastrophe Productions,,,,,,,Riwayat Ceti,,https://image.tmdb.org/t/p/w500/oQHmxA6mpodrfJEgjlcJb7QoRfe.jpg,,0.0,0.0,
924130,,Amrus Natalsya yang membuat kembali keluarga tandus disendja,2022-01-26,2022,,,0.0833,,['Dokumenter'],Mahardhika Yudha,,,195,Released,,,,,,,,Amrus Natalsya yang membuat kembali keluarga tandus disendja,,https://image.tmdb.org/t/p/w500/qwnrbHIyi70XyLQhaEgy7i1c35t.jpg,,0.0,0.0,
1286341,,Utopis Asmaraloka,2022-08-04,2022,,,0.0865,,"['Keluarga, Drama']",Amara Tunggadewi,,,17,Released,SAE Creative Media Institute,,,,,,,Utopis Asmaraloka,,https://image.tmdb.org/t/p/w500/25AH1BqCoUH6HSSUFPsNHEh6npP.jpg,https://image.tmdb.org/t/p/original/iBS2u7Y4X1deeIUPP8gf8tHtPx.jpg,0.0,0.0,SU
1026390,,5 Langkah Dapatkan Sari,2022-09-19,2022,,,0.1833,,"['Percintaan, Komedi']",Adrian Pratama Putra W.,,,13,Released,Orchid Films,,,,,,,5 Langkah Dapatkan Sari,,https://image.tmdb.org/t/p/w500/tMeWZdBg5a3TPTWW4V1c8zf64gp.jpg,,0.0,0.0,
1209805,,Waves of Emotions,2022-03-01,2022,,,0.0756,,['Drama'],Janice Angelica,,,16,Released,"Rentjana, Stonjaus Films",,,,,,,Waves of Emotions,,https://image.tmdb.org/t/p/w500/4FLwgX5SQVrOPe4yYxqFMx9Y1iV.jpg,,0.0,0.0,
1286355,,In Retrospect,2022-03-31,2022,,,0.1018,,['Drama'],Andries Pangestu,,,7,Released,SAE Creative Media Institute,,,,,,,In Retrospect,,https://image.tmdb.org/t/p/w500/wP2NsfAH2qZAQXNQd0rCMLhccRS.jpg,https://image.tmdb.org/t/p/original/njz5C8U2xJh8QKOzEo1NO7PgEjJ.jpg,0.0,0.0,SU
1051041,,Uma de Raffa,2022-11-27,2022,,,0.1131,,"['Drama, Kejahatan']",Manuel Alberto Maia,,,20,Released,"Vision+, Palari Films, Komunitas Film Kupang",,,,,,,Uma de Raffa,,https://image.tmdb.org/t/p/w500/8ZXZnq5ZcKMWxV1XyaSTVna3LBL.jpg,,0.0,0.0,
1057077,,No More Second Chances,2022-12-09,2022,,,0.1609,,"['Drama, Fantasi']",Yossenda Venus,,,8,Released,Cinelogic Pictures,,,,,,,Tidak Ada Lagi Kesempatan Kedua,SAMIN (21) seorang laki-laki pemabuk berharap mendapatkan kesempatan kedua pada hari pengadilan dengan mengajukan banding kepada hakim.,https://image.tmdb.org/t/p/w500/7MQSG2q0qH8GXtpDh0GSBuC1dDn.jpg,,0.0,0.0,
640878,,Santet 1000 Hari,2022-06-07,2022,,,0.0869,,['Kengerian'],Tidak Diketahui,,,90,Released,"Tobali Putra Production, Genflix",,,,,,,Santet 1000 Hari,,https://image.tmdb.org/t/p/w500/qbH0TAK2dH28ffRURgv0GQ2zA1M.jpg,https://image.tmdb.org/t/p/original/6Z8xuZQoU3F1n0LF9rfgNs2BPER.jpg,0.0,0.0,
1034914,,Surya Gemilang,2022-06-22,2022,,,0.0977,,[],Laurent Sindhu,,,6,Released,,,,,,,,Surya Gemilang,,https://image.tmdb.org/t/p/w500/gxCfaGoXhImsV0gXMMQlpCT1zJW.jpg,,0.0,0.0,
854343,,Rio the Survivor,2022-03-31,2022,,,0.0597,,"['Drama, Keluarga']",Yudie Oktav,,,115,Released,"#syair.org, Citkart Production",,,,,,,Rio the Survivor,,https://image.tmdb.org/t/p/w500/ebVmwQ81hK22ZXhp0XTdfqBKohT.jpg,https://image.tmdb.org/t/p/original/5PNRFj60y3odFpePGkrU90zNh2l.jpg,0.0,0.0,
1023194,,Jenglotman dan Keinginan Mertua Jahanam,2022-10-18,2022,,,0.1215,,"['Aksi, Kengerian, Komedi']",Beny Kristia,,,15,Released,Nol Derajat Film,,,,,,,Jenglotman dan Keinginan Mertua Jahanam,,https://image.tmdb.org/t/p/w500/lUZpaAHHR8CtJOBeyfLDSQUqgCL.jpg,,0.0,0.0,17+
933834,,Ambo Nai Sopir Andalan,2022-02-24,2022,,,0.0677,,"['Komedi, Drama']",Andi Burhamzah,,,85,Released,"786 Production, Timur Pictures",,,,,,,Ambo Nai Sopir Andalan,,https://image.tmdb.org/t/p/w500/xOHqR4nvEvsIIREY4GRzJmSw8a3.jpg,,0.0,0.0,
1107414,,My Grandmother Is A Bird,2022-12-01,2022,,,0.1198,,['Dokumenter'],Andrea Suwito,,,20,Released,"Umbra Motion Picture Company, Talamedia",,,,,,,My Grandmother Is A Bird,,https://image.tmdb.org/t/p/w500/6LDD3HBjNfLilK8chB4AQdcfbRG.jpg,,0.0,0.0,
1114704,,Pada Suatu Hari Ada Ibu dan Elang,2022-07-30,2022,,,0.0664,,[],Ichwan Persada,,,75,Released,,,,,,,,Pada Suatu Hari Ada Ibu dan Elang,,https://image.tmdb.org/t/p/w500/2WoRQ4UVHQ0v0pvLr26XeKlHOee.jpg,,0.0,0.0,SU
1218188,,Money Laundry,2022-11-24,2022,,,0.0896,,[],Fowaz Dirja,,,18,Released,,,,,,,,Money Laundry,"Masli adalah pemilik jasa laundry kelas menengah yang narsis. Di tengah kondisi ekonomi yang memprihatinkan, seorang pelanggan datang meninggalkan setumpuk uang di laundrynya. Perjuangan batin dan keinginan manusia juga hadir untuk alat pertukaran nilai ini.",https://image.tmdb.org/t/p/w500/5rWLaZOAKD2Z5pOz42qEz0BplNB.jpg,,0.0,0.0,SU
1050973,,Jus Nanas Kue Lapis,2022-11-27,2022,,,0.1271,,[],Ariani Darmawan,,,20,Released,"Vision+, Palari Films",,,,,,,Jus Nanas Kue Lapis,,https://image.tmdb.org/t/p/w500/vaQ8SWS2XwUFyJEA68oOugNIg9l.jpg,,0.0,0.0,
1063164,,Iradat,2022-12-09,2022,,,0.0525,,['Drama'],Utari Hanif Assyuri,,,14,Released,Asaloka Films,,,,,,,Iradat,,https://image.tmdb.org/t/p/w500/k6YlUK1WdV52Nvj9hbGO3kC3a3a.jpg,,0.0,0.0,
1002430,,Pesantren,2022-11-17,2022,,,0.0924,,['Dokumenter'],Shalahuddin Siregar,,,105,Released,Lola Amaria Production,,,,,,,Pesantren,,https://image.tmdb.org/t/p/w500/socgqTOnE9RTeyE6wZT79WMCcM2.jpg,https://image.tmdb.org/t/p/original/eNXzOwRdXZSynfWBftiq2Wq3MyT.jpg,0.0,0.0,
1101031,,Alkisah Timur,2022-11-16,2022,,,0.0537,,['Dokumenter'],Otty Widasari,,,69,Released,"Milisifilem, Forum Lenteng",,,,,,,Alkisah Timur,,https://image.tmdb.org/t/p/w500/1DzPo2uBKgH9GdEysLYw5qsbWAo.jpg,,0.0,0.0,
1209724,,Nisan Tak Terukir,2022-11-29,2022,,,0.074,,['Dokumenter'],Abdul Ghaniy Rosyidin,,,61,Released,Seminggu Pictures,,,,,,,Nisan Tak Terukir,,https://image.tmdb.org/t/p/w500/vprJkCnoiTMI3Leipf5kFNrDCC8.jpg,,0.0,0.0,
1034835,,Moody,2022-10-14,2022,,,0.0868,,['Dokumenter'],Karolina Karwan,,,30,Released,"FDR Studio, Głośno, Stowarzyszenie Filmowców Polskich, Studio Munka",,,,,,,Moody,,https://image.tmdb.org/t/p/w500/55iZVlZDQ0QMI1slSka3ffP4Xu7.jpg,https://image.tmdb.org/t/p/original/bcmS3J9KU5gOvKJ8S63E6ixYMQN.jpg,0.0,0.0,
1237748,,Sekali Semustawa (A Tale of Loneliness),2022-09-08,2022,,,0.0,,['Drama'],Shohipul Ma'ruf,,,6,Released,Team Creative Multimedia,,,,,,,Sekali Semustawa (A Tale of Loneliness),"Rafli yang ingin berziarah ke makam neneknya, namun ada hal aneh yang terjadi",https://image.tmdb.org/t/p/w500/j8jilo20eyWSgulGN5SsRi3QWYa.jpg,https://image.tmdb.org/t/p/original/pNIoQPBAJYuVjAJ3O5wmOUv0GsZ.jpg,0.0,0.0,17+
1067973,,Dana Kalian,2022-09-10,2022,,,0.0708,,"['Drama, Kejahatan, Petualangan']",Imam Syafi'i,,,19,Released,Frame Ritz,,,,,,,Dana Kalian,,https://image.tmdb.org/t/p/w500/90MVBRZQyQyIS1qQadAM8viEFWq.jpg,,0.0,0.0,
1480806,,"Kata Tukang Tahu, Kita Tak Boleh Sok Tahu",2022-11-17,2022,,,0.0956,,"['Drama, Komedi']",Adhyatmika,,,17,Released,"Imajinasi, The Organism, doubleDi Studio",,,,,,,"Kata Tukang Tahu, Kita Tak Boleh Sok Tahu",,https://image.tmdb.org/t/p/w500/gXT9f8hC42E1IbRpfQaQkXtkQtp.jpg,https://image.tmdb.org/t/p/original/lq9LaTD9uQxQ96iDePU4INBuaw4.jpg,0.0,0.0,13+
1245997,,Lagu Untuk Anakku,2022-03-12,2022,,,0.0683,,"['Dokumenter, Musik']",Shalahuddin Siregar,,,98,Released,Negeri Films,,,,,,,Lagu Untuk Anakku,,https://image.tmdb.org/t/p/w500/vtmzPMRPlTZPR6uHPg0zJQocQjo.jpg,https://image.tmdb.org/t/p/original/gQ4h2gKXF1CRJeoWTpJWh38DFp4.jpg,0.0,0.0,13+
1128781,,Juxtaposition,2022-04-16,2022,,,0.076,,['Komedi'],Rama DeRanau,,,6,Released,Aura Acting Class,,,,,,,Juxtaposition,"Bercerita tentang kehidupan penghuni Jakarta yang indah dan makmur,  benarkah?  Full movie: https://karyakarsa.com/IndonesianIndieMovie/film-komedi",https://image.tmdb.org/t/p/w500/iUjyYs69ovccXbohxHik7SabzOc.jpg,https://image.tmdb.org/t/p/original/mIrR1u7XIEalGyNxzn2LlbSt4xA.jpg,0.0,0.0,
1141784,,Garden Amidst the Flame,2022-09-17,2022,,,0.0338,,[],Natasha Tontey,,,27,Released,Auto Italia,,,,,,,Garden Amidst the Flame,,https://image.tmdb.org/t/p/w500/iWyqGOwLzS0zlOWv7r8rOJloiaF.jpg,,0.0,0.0,
1193753,,Gina,2022-12-03,2022,,,0.0414,,[],Tanesa Putri,,,7,Released,,,,,,,,Gina,,https://image.tmdb.org/t/p/w500/zpcOnKDMfIPt4dXLCqaPFcJu8Vv.jpg,,0.0,0.0,
1322358,,Humuq: Jangan Tidur Sore,2022-12-09,2022,,,0.0641,,"['Kengerian, Fantasi, Drama']",Dika Wisala,,,9,Released,,,,,,,,Humuq: Jangan Tidur Sore,,https://image.tmdb.org/t/p/w500/9S7SMogHculssoMJTxVLdruF0DF.jpg,https://image.tmdb.org/t/p/original/g5TK08i420SrkCmTTuzZqjeFcYP.jpg,0.0,0.0,13+
1140495,,Kacamata Kala Nanti,2022-12-07,2022,,,0.044,,"['Cerita Fiksi, Drama']",Zakariya Soekarno,,,5,Released,Journexix,,,,,,,Kacamata Kala Nanti,Seorang remaja yang bertafakur merelungi bilik-bilik masa depan. Satu saja pilihan keliru akan mengubah jalan hidupnya. Hidup dan mati ditentukan oleh iktikad pilihannya. Sanggupkah ia?,https://image.tmdb.org/t/p/w500/fEmPA8dWLo18jNWgcvTWBr2kmtp.jpg,https://image.tmdb.org/t/p/original/6mUjtJTtYVLOYkh1UopzyEH4VpE.jpg,0.0,0.0,13+
